StartDate,EndDate,RecordedDate,ResponseId,Init,Title,id,answer,clean_answer,fullquestion,abbr,Group,ESnum,qnum,ES,survey_order,flag_noResponse,flag_noDriver,flag_noDirection,FirstAuthor,PublicationYear,SourcePublication
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.2_11,,Other,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Energy [e.g.  biomass-based fuels, such as biofuel crops, animal waste, fuelwood]",Driver,Env,11,Q12,Energy,101,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.2_12,,Other,Q12: Which Ecosystem Services were considered?  - Environmental Driver - Food and feed,Driver,Env,12,Q12,Food,102,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.2_13,,Other,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Materials and assistance [e.g. wood, fibers, waxes, paper, resins, dyes, pearls, shells, ornamental plants, pets, herders]",Driver,Env,13,Q12,Materials,103,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.2_15,,Other,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Maintenance of options [e.g. benefits (including those of future generations) associated with the continued existence of a wide variety of species, populations and genotypes]",Driver,Env,15,Q12,MaintainOpts,105,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.2_16,,Other,"Q12: Which Ecosystem Services were considered?  - Environmental Driver - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking]",Driver,Env,16,Q12,CulturePsych,106,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.3_2,,Management Practices,Q12: Which Ecosystem Services were considered?  - Human Driver - Pollination and dispersal of seeds or other propagules,Driver,Anthro,2,Q12,Pollination,108,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.3_4,,Management Practices,Q12: Which Ecosystem Services were considered?  - Human Driver - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Driver,Anthro,4,Q12,ClimReg,110,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.3_7,,Management Practices,"Q12: Which Ecosystem Services were considered?  - Human Driver - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Driver,Anthro,7,Q12,coastWQReg,113,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.3_8,,Management Practices,"Q12: Which Ecosystem Services were considered?  - Human Driver - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Driver,Anthro,8,Q12,SoilProtect,114,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.3_9,,Management Practices,"Q12: Which Ecosystem Services were considered?  - Human Driver - Regulation of hazards and extreme events [e.g. amelioration of floods, wind, storms, hurricanes, seawater intrusion]",Driver,Anthro,9,Q12,Hazards,115,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.3_10,,Management Practices,"Q12: Which Ecosystem Services were considered?  - Human Driver - Regulation of detrimental organisms and biological processes [e.g. pests, pathogens, predators, competitors, etc. that affect humans, plants and animals]",Driver,Anthro,10,Q12,PestPath,116,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.3_11,,Management Practices,"Q12: Which Ecosystem Services were considered?  - Human Driver - Energy [e.g.  biomass-based fuels, such as biofuel crops, animal waste, fuelwood]",Driver,Anthro,11,Q12,Energy,117,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.3_12,,Management Practices,Q12: Which Ecosystem Services were considered?  - Human Driver - Food and feed,Driver,Anthro,12,Q12,Food,118,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.3_13,,Management Practices,"Q12: Which Ecosystem Services were considered?  - Human Driver - Materials and assistance [e.g. wood, fibers, waxes, paper, resins, dyes, pearls, shells, ornamental plants, pets, herders]",Driver,Anthro,13,Q12,Materials,119,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.3_15,,Management Practices,"Q12: Which Ecosystem Services were considered?  - Human Driver - Maintenance of options [e.g. benefits (including those of future generations) associated with the continued existence of a wide variety of species, populations and genotypes]",Driver,Anthro,15,Q12,MaintainOpts,121,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.3_16,,Management Practices,"Q12: Which Ecosystem Services were considered?  - Human Driver - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking]",Driver,Anthro,16,Q12,CulturePsych,122,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.4_2,,,Q12: Which Ecosystem Services were considered?  - Biotic Driver - Pollination and dispersal of seeds or other propagules,Driver,Bio,2,Q12,Pollination,124,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.4_4,,,Q12: Which Ecosystem Services were considered?  - Biotic Driver - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Driver,Bio,4,Q12,ClimReg,126,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.4_7,,,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Driver,Bio,7,Q12,coastWQReg,129,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.4_8,,,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Driver,Bio,8,Q12,SoilProtect,130,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.4_9,,,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Regulation of hazards and extreme events [e.g. amelioration of floods, wind, storms, hurricanes, seawater intrusion]",Driver,Bio,9,Q12,Hazards,131,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.4_10,,Service Provider (Q17),"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Regulation of detrimental organisms and biological processes [e.g. pests, pathogens, predators, competitors, etc. that affect humans, plants and animals]",Driver,Bio,10,Q12,PestPath,132,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.4_11,,,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Energy [e.g.  biomass-based fuels, such as biofuel crops, animal waste, fuelwood]",Driver,Bio,11,Q12,Energy,133,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.4_12,,,Q12: Which Ecosystem Services were considered?  - Biotic Driver - Food and feed,Driver,Bio,12,Q12,Food,134,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.4_13,,,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Materials and assistance [e.g. wood, fibers, waxes, paper, resins, dyes, pearls, shells, ornamental plants, pets, herders]",Driver,Bio,13,Q12,Materials,135,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.4_15,,Service Provider (Q17),"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Maintenance of options [e.g. benefits (including those of future generations) associated with the continued existence of a wide variety of species, populations and genotypes]",Driver,Bio,15,Q12,MaintainOpts,137,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.4_16,,,"Q12: Which Ecosystem Services were considered?  - Biotic Driver - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking]",Driver,Bio,16,Q12,CulturePsych,138,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.5_2,ES,,Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Pollination and dispersal of seeds or other propagules,Yclass,,2,Q12,Pollination,140,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.5_4,ES,,Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Yclass,,4,Q12,ClimReg,142,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.5_7,ES,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",Yclass,,7,Q12,coastWQReg,145,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.5_8,ES,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",Yclass,,8,Q12,SoilProtect,146,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.5_9,ES,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of hazards and extreme events [e.g. amelioration of floods, wind, storms, hurricanes, seawater intrusion]",Yclass,,9,Q12,Hazards,147,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.5_10,ES,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of detrimental organisms and biological processes [e.g. pests, pathogens, predators, competitors, etc. that affect humans, plants and animals]",Yclass,,10,Q12,PestPath,148,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.5_11,ES,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Energy [e.g.  biomass-based fuels, such as biofuel crops, animal waste, fuelwood]",Yclass,,11,Q12,Energy,149,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.5_12,ES,,Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Food and feed,Yclass,,12,Q12,Food,150,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.5_13,ES,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Materials and assistance [e.g. wood, fibers, waxes, paper, resins, dyes, pearls, shells, ornamental plants, pets, herders]",Yclass,,13,Q12,Materials,151,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.5_15,ES,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Maintenance of options [e.g. benefits (including those of future generations) associated with the continued existence of a wide variety of species, populations and genotypes]",Yclass,,15,Q12,MaintainOpts,153,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.5_16,ES,,"Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking]",Yclass,,16,Q12,CulturePsych,154,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.6_2,,+,Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Pollination and dispersal of seeds or other propagules,EffectDirect,Env,2,Q12,Pollination,156,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.6_4,,+,Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],EffectDirect,Env,4,Q12,ClimReg,158,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.6_7,,+,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Env,7,Q12,coastWQReg,161,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.6_8,,+,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",EffectDirect,Env,8,Q12,SoilProtect,162,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.6_9,,+,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of hazards and extreme events [e.g. amelioration of floods, wind, storms, hurricanes, seawater intrusion]",EffectDirect,Env,9,Q12,Hazards,163,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.6_10,,+,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of detrimental organisms and biological processes [e.g. pests, pathogens, predators, competitors, etc. that affect humans, plants and animals]",EffectDirect,Env,10,Q12,PestPath,164,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.6_11,,+,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Energy [e.g.  biomass-based fuels, such as biofuel crops, animal waste, fuelwood]",EffectDirect,Env,11,Q12,Energy,165,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.6_12,,+,Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Food and feed,EffectDirect,Env,12,Q12,Food,166,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.6_13,,+,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Materials and assistance [e.g. wood, fibers, waxes, paper, resins, dyes, pearls, shells, ornamental plants, pets, herders]",EffectDirect,Env,13,Q12,Materials,167,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.6_15,,+,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Maintenance of options [e.g. benefits (including those of future generations) associated with the continued existence of a wide variety of species, populations and genotypes]",EffectDirect,Env,15,Q12,MaintainOpts,169,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.6_16,,+,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Cultural Services, including Physical and psychological experiences ##do we include this?? [e.g. hunting, fishing, hiking]",EffectDirect,Env,16,Q12,CulturePsych,170,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.7_2,,Mixed,Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Pollination and dispersal of seeds or other propagules,EffectDirect,Anthro,2,Q12,Pollination,172,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.7_4,,Mixed,Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],EffectDirect,Anthro,4,Q12,ClimReg,174,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.7_7,,Mixed,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Anthro,7,Q12,coastWQReg,177,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.7_8,,Mixed,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Formation, protection, and decontamination of soils and sediments [e.g decomposition, erosion control]",EffectDirect,Anthro,8,Q12,SoilProtect,178,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.7_9,,Mixed,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of hazards and extreme events [e.g. amelioration of floods, wind, storms, hurricanes, seawater intrusion]",EffectDirect,Anthro,9,Q12,Hazards,179,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
2020-03-24T14:50:10Z,2020-03-25T08:19:40Z,2020-03-25T08:19:40Z,R_5nnUwLi2HNd4sQp,AIS,Assessing bundles of ecosystem services from regional to landscape scale: insights from the French Alps,Q25.7_10,,Mixed,"Q12: Which Ecosystem Services were considered?  - Direction of Human Driver Relationship - Regulation of detrimental organisms and biological processes [e.g. pests, pathogens, predators, competitors, etc. that affect humans, plants and animals]",EffectDirect,Anthro,10,Q12,PestPath,180,FALSE,TRUE,TRUE,Crouzat,2015,JOURNAL OF APPLIED ECOLOGY
